file,bytes,MB,MiB,time,tp,filter,dir_mem,iter,blocksize,size,operation,options,read_time,write_time,read_tp,write_tp,prefix,n,ppn,config,timesteps,sync_t
passthrough-tmpfs-1-16-30000-write.txt,30720000,31,29,0.0154139,2048.0,passthrough,tmpfs,1,16,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-1-4-30000-read.txt,30720000,31,29,0.0147675,2150.4,passthrough,tmpfs,1,4,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-1-4-30000-write.txt,30720000,31,29,0.0169852,1843.2,passthrough,tmpfs,1,4,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-2-1000-30000-read.txt,30720000,31,29,0.00533166,5939.2,passthrough,tmpfs,2,1000,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-2-1000-30000-write.txt,30720000,31,29,0.007615,4096.0,passthrough,tmpfs,2,1000,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-2-100-30000-read.txt,30720000,31,29,0.005175,6041.6,passthrough,tmpfs,2,100,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-2-100-30000-write.txt,30720000,31,29,0.00724111,4300.8,passthrough,tmpfs,2,100,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-2-128-30000-read.txt,30670848,31,29,0.00505519,6246.4,passthrough,tmpfs,2,128,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-2-128-30000-write.txt,30670848,31,29,0.00712506,4403.2,passthrough,tmpfs,2,128,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-2-16-30000-read.txt,30720000,31,29,0.00633868,4915.2,passthrough,tmpfs,2,16,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-2-16-30000-write.txt,30720000,31,29,0.00902379,3481.6,passthrough,tmpfs,2,16,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-2-4-30000-read.txt,30720000,31,29,0.0116145,2662.4,passthrough,tmpfs,2,4,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-2-4-30000-write.txt,30720000,31,29,0.0158126,1945.6,passthrough,tmpfs,2,4,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-3-1000-30000-read.txt,30720000,31,29,0.00508364,6144.0,passthrough,tmpfs,3,1000,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-3-1000-30000-write.txt,30720000,31,29,0.00817546,3891.2,passthrough,tmpfs,3,1000,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-3-100-30000-read.txt,30720000,31,29,0.00504138,6246.4,passthrough,tmpfs,3,100,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-3-100-30000-write.txt,30720000,31,29,0.00708952,4403.2,passthrough,tmpfs,3,100,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-3-128-30000-read.txt,30670848,31,29,0.00523088,6041.6,passthrough,tmpfs,3,128,30000,read,dd,,,,,,,,,,
passthrough-tmpfs-3-128-30000-write.txt,30670848,31,29,0.00721549,4403.2,passthrough,tmpfs,3,128,30000,write,dd,,,,,,,,,,
passthrough-tmpfs-3-16-30000-read.txt,30720000,31,29,0.00629948,5017.6,passthrough,tmpfs,3,16,30000,read,dd,,,,,,,,,,
